Identifier,year,Country_Code,GDP_Constant_USD,GDP_LCU,GDP_PC,agri_val_lcu,agri_vol_lcu,manu_val_lcu,manu_vol_lcu,serv_val_lcu,serv_vol_lcu,gdp_val_usd,gdp_val_lcu,gdp_vol_usd15,gdp_vol_lcu,_merge1,multiplier,_merge,gdp_vol_usd10
KHM2003,2003,KHM,6512713851,1.85352E+13,506.7027946,5.92584E+12,5.64473E+12,4.63113E+12,4.4896E+12,7.08021E+12,6.62718E+12,4662930000,1.85352E+13,7450920000,1.75559E+13,3,0.871255815,3,6491657216
KHM2004,2004,KHM,7186162900,2.14383E+13,550.0999397,6.30068E+12,5.59586E+12,5.49795E+12,5.23508E+12,8.42269E+12,7.50164E+12,5338900000,2.14383E+13,8223500000,1.93762E+13,3,0.871255815,3,7164772352
KHM2005,2005,KHM,8138335730,2.57543E+13,613.2790099,7.90916E+12,6.47553E+12,6.43637E+12,5.89965E+12,1.00642E+13,8.48353E+12,6293430000,2.57543E+13,9310320000,2.1937E+13,3,0.871255815,3,8111670272
KHM2006,2006,KHM,9014922681,2.98495E+13,669.0363309,8.97239E+12,6.83033E+12,7.81554E+12,6.97746E+12,1.15569E+13,9.34148E+12,7275040000,2.98495E+13,10299370000,2.42674E+13,3,0.871255815,3,8973385728
KHM2007,2007,KHM,9935578323,3.50422E+13,726.4605796,1.04063E+13,7.17381E+12,8.74102E+12,7.5639E+12,1.34934E+13,1.02889E+13,8631080000,3.50422E+13,11388650000,2.68339E+13,3,0.871255815,3,9922427904
KHM2008,2008,KHM,10600425244,4.19684E+13,763.6913923,1.37451E+13,7.58377E+12,9.38908E+12,7.8698E+12,1.63012E+13,1.12174E+13,10337040000,4.19684E+13,12151510000,2.86314E+13,3,0.871255815,3,10587073536
KHM2009,2009,KHM,10609615491,4.30567E+13,752.9779185,1.442E+13,7.99467E+12,9.32684E+12,7.1227E+12,1.67016E+13,1.14777E+13,10400180000,4.30567E+13,12161770000,2.86556E+13,3,0.871255815,3,10596013056
KHM2010,2010,KHM,11242275199,4.7048E+13,785.6928841,1.59383E+13,8.311E+12,1.02888E+13,8.08826E+12,1.80219E+13,1.18572E+13,11634020000,4.7048E+13,12903530000,3.04033E+13,3,0.871255815,3,11242275840
KHM2011,2011,KHM,12037055708,5.20687E+13,827.9784081,1.79935E+13,8.56703E+12,1.1529E+13,9.25931E+12,1.95278E+13,1.2449E+13,12965310000,5.20687E+13,13815760000,3.25527E+13,3,0.871255815,3,12037061632
KHM2012,2012,KHM,12917367180,5.66816E+13,874.1614887,1.89994E+13,8.93587E+12,1.30234E+13,1.01238E+13,2.14086E+13,1.34578E+13,14038380000,5.66168E+13,14826150000,3.49334E+13,3,0.871255815,3,12917369856
KHM2013,2013,KHM,13867654630,6.13269E+13,923.1138221,1.93763E+13,9.07586E+12,1.476E+13,1.12097E+13,2.36155E+13,1.46259E+13,15450590000,6.22195E+13,15916860000,3.75033E+13,3,0.871255815,3,13867657216
KHM2014,2014,KHM,14858161722,6.74368E+13,972.9792448,1.94699E+13,9.10141E+12,1.72685E+13,1.23406E+13,2.6775E+13,1.59033E+13,16809040000,6.77404E+13,17053740000,4.0182E+13,3,0.871255815,3,14858170368
KHM2015,2015,KHM,15903594934,7.34227E+13,1024.872343,1.9516E+13,9.11988E+12,2.03231E+13,1.37596E+13,2.92462E+13,1.70266E+13,18241660000,7.34227E+13,18241660000,4.2981E+13,3,0.871255815,3,15893152768
KHM2016,2016,KHM,16995073301,8.12419E+13,1078.205454,2.01014E+13,9.24059E+12,2.39273E+13,1.52129E+13,3.24041E+13,1.81816E+13,20020170000,8.12419E+13,19506420000,4.5961E+13,3,0.871255815,3,16995082240
KHM2017,2017,KHM,18201700723,8.98305E+13,1137.224401,2.09857E+13,9.40124E+12,2.77118E+13,1.66959E+13,3.56824E+13,1.94572E+13,22114850000,8.98305E+13,20871260000,4.91769E+13,3,0.871255815,3,18184206336
,2018,KHM,,9.95443E+13,,2.19126E+13,9.50446E+12,3.21422E+13,1.86334E+13,3.93121E+13,2.07725E+13,24476090000,9.95443E+13,22430170000,5.285E+13,3,0.871255815,3,19542415360
,2019,KHM,,,,2.2786E+13,9.45385E+12,3.76535E+13,2.07357E+13,4.27385E+13,2.20573E+13,26854910000,1.09434E+14,24012420000,5.65781E+13,3,0.871255815,3,20920961024
,2020,KHM,,,,2.34963E+13,9.48022E+12,4.10392E+13,2.22963E+13,4.34054E+13,2.1745E+13,28345870000,1.15708E+14,24612730000,5.79925E+13,2,0.871255815,3,21443983360
,2021,KHM,,,,2.42761E+13,9.51633E+12,4.5417E+13,2.43366E+13,4.70792E+13,2.28887E+13,31004730000,1.25569E+14,26064880000,6.14141E+13,2,0.871255815,3,22709178368
,2022,KHM,,,,2.50835E+13,9.56098E+12,5.04603E+13,2.65999E+13,5.12833E+13,2.41604E+13,33781880000,1.36546E+14,27696270000,6.5258E+13,2,0.871255815,3,24130535424
,1960,KIR,,,,,,,,,,,,,,1,1.108970642,3,
,1961,KIR,,,,,,,,,,,,,,1,1.108970642,3,
,1962,KIR,,,,,,,,,,,,,,1,1.108970642,3,
,1963,KIR,,,,,,,,,,,,,,1,1.108970642,3,
,1964,KIR,,,,,,,,,,,,,,1,1.108970642,3,
,1965,KIR,,,,,,,,,,,,,,1,1.108970642,3,
,1966,KIR,,,,,,,,,,,,,,1,1.108970642,3,
,1967,KIR,,,,,,,,,,,,,,1,1.108970642,3,
,1968,KIR,,,,,,,,,,,,,,1,1.108970642,3,
,1969,KIR,,,,,,,,,,,,,,1,1.108970642,3,
,1970,KIR,122452273.4,12810000,2392.674066,,,,,,,,,,,1,1.108970642,3,
,1971,KIR,119648042.4,13407000,2299.818211,,,,,,,,,,,1,1.108970642,3,
,1972,KIR,134100600.9,15812000,2538.630185,,,,,,,,,,,1,1.108970642,3,
,1973,KIR,162140879.5,22226000,3024.790678,,,,,,,,,,,1,1.108970642,3,
,1974,KIR,235595162.7,36490000,4332.386221,,,,,,,,,,,1,1.108970642,3,
,1975,KIR,248186357.4,42077000,4498.656082,,,,,,,,,,,1,1.108970642,3,
,1976,KIR,181751256.2,33640000,3246.891691,,,,,,,,,,,1,1.108970642,3,
,1977,KIR,173367744,34943000,3051.711741,,,,,,,,,,,1,1.108970642,3,
,1978,KIR,175204737.1,39500000,3038.478323,,,,,,,,,,,1,1.108970642,3,
,1979,KIR,154907278.4,38128000,2647.716104,,,,,,,,,,,1,1.108970642,3,
KIR1980,1980,KIR,129335599.5,34000000,2179.60531,4860000,,2110000,,16460000,,38720000,34000000,116630000,121000000,3,1.108970642,3,129339248
KIR1981,1981,KIR,125060042.5,36000000,2079.723986,6820000,,2370000,,16140000,,41370000,36000000,112770000,117000000,3,1.108970642,3,125058616
KIR1982,1982,KIR,133611156.5,40000000,2193.223186,7680000,78090000,2440000,9070000,19180000,44940000,40570000,40000000,120480000,125000000,3,1.108970642,3,133608784
KIR1983,1983,KIR,132542267.2,42000000,2145.807979,8390000,76820000,2660000,9310000,20630000,47440000,37840000,42000000,119520000,124000000,3,1.108970642,3,132544168
KIR1984,1984,KIR,138955602.8,47000000,2213.902697,12990000,114540000,1670000,4940000,14630000,36360000,41250000,47000000,125300000,130000000,3,1.108970642,3,138954016
KIR1985,1985,KIR,129335599.5,46000000,2020.774018,9480000,91870000,1980000,6060000,15340000,37020000,32130000,46000000,116630000,121000000,3,1.108970642,3,129339248
KIR1986,1986,KIR,128266710.2,48000000,1957.732382,7090000,74950000,2330000,7790000,17080000,40730000,32090000,48000000,115660000,120000000,3,1.108970642,3,128263544
KIR1987,1987,KIR,116508928.5,48000000,1732.19144,8030000,69430000,2430000,6590000,18320000,39280000,33610000,48000000,105060000,109000000,3,1.108970642,3,116508456
KIR1988,1988,KIR,127197821,55000000,1840.832166,11560000,102540000,1990000,5310000,20720000,44160000,42970000,55000000,114700000,119000000,3,1.108970642,3,127198936
KIR1989,1989,KIR,122922264,52000000,1734.720067,9000000,78180000,2210000,6290000,20830000,41850000,41120000,52000000,110840000,115000000,3,1.108970642,3,122918304
KIR1990,1990,KIR,121853374.7,51000000,1682.778748,5680000,62010000,2320000,6370000,22530000,44850000,39810000,51000000,109880000,114000000,3,1.108970642,3,121853696
KIR1991,1991,KIR,121853374.7,61000000,1653.370078,16360000,29310000,6830000,8390000,34570000,47980000,47520000,61000000,109880000,114000000,3,1.108970642,3,121853696
KIR1992,1992,KIR,122922264,65000000,1644.027123,19810000,32310000,5880000,6410000,38730000,50150000,47740000,65000000,110840000,115000000,3,1.108970642,3,122918304
KIR1993,1993,KIR,123991153.2,69000000,1637.517046,20300000,32510000,6590000,6420000,39990000,51880000,46920000,69000000,111810000,116000000,3,1.108970642,3,123994008
KIR1994,1994,KIR,126128931.7,75000000,1645.066997,22010000,32580000,6500000,6840000,44270000,56630000,54830000,75000000,113740000,118000000,3,1.108970642,3,126134320
KIR1995,1995,KIR,126128931.7,76000000,1622.654467,21660000,35550000,6600000,6840000,45080000,52230000,56340000,76000000,113740000,118000000,3,1.108970642,3,126134320
KIR1996,1996,KIR,128266710.2,85000000,1625.542857,22170000,30530000,6990000,6810000,51830000,62070000,66520000,85000000,115660000,120000000,3,1.108970642,3,128263544
KIR1997,1997,KIR,130404488.7,91000000,1626.315583,21760000,29090000,6940000,7140000,56370000,66820000,67540000,91000000,117590000,122000000,3,1.108970642,3,130403856
KIR1998,1998,KIR,138955602.8,104000000,1703.931364,25360000,31710000,10810000,11300000,63300000,73230000,65330000,104000000,125300000,130000000,3,1.108970642,3,138954016
KIR1999,1999,KIR,136817824.2,107000000,1649.083049,26930000,32320000,12410000,12470000,65710000,74530000,69030000,107000000,123370000,128000000,3,1.108970642,3,136813712
KIR2000,2000,KIR,145368938.3,116000000,1722.25835,23150000,31060000,12170000,13840000,67610000,75540000,67250000,116000000,131090000,136000000,3,1.108970642,3,145374960
KIR2001,2001,KIR,143231159.8,122000000,1668.233126,24890000,31830000,12750000,12800000,72550000,79340000,63100000,122000000,129160000,134000000,3,1.108970642,3,143234656
KIR2002,2002,KIR,148655986.5,132884800,1701.979397,28780000,30440000,12220000,11610000,76790000,79810000,72200000,132880000,134050000,139080000,3,1.108970642,3,148657520
KIR2003,2003,KIR,151638508.2,139128500,1705.815942,32620000,33130000,12280000,11680000,80160000,84140000,90230000,139130000,136740000,141870000,3,1.108970642,3,151640640
KIR2004,2004,KIR,149167770.7,139198700,1647.498075,33970000,35020000,11060000,10740000,79230000,86720000,102370000,139200000,134510000,139550000,3,1.108970642,3,149167648
KIR2005,2005,KIR,156554009.2,146839400,1695.683825,30060000,32530000,9910000,10390000,86850000,91820000,112130000,146840000,141170000,146460000,3,1.108970642,3,156553392
KIR2006,2006,KIR,156476835.4,146392000,1660.055542,32270000,32270000,14570000,14570000,95380000,95380000,110230000,146390000,141100000,146390000,3,1.108970642,3,156475760
KIR2007,2007,KIR,159661056.5,158556000,1657.765535,36730000,32300000,16650000,14600000,98990000,96450000,132670000,158560000,143970000,149370000,3,1.108970642,3,159658496
KIR2008,2008,KIR,156321846.4,168151000,1587.991126,41520000,33410000,18330000,13230000,105970000,98030000,141040000,168150000,140960000,146250000,3,1.108970642,3,156320496
KIR2009,2009,KIR,157576722.4,169789000,1566.867417,45180000,33300000,17550000,13150000,104800000,99890000,132420000,169790000,142090000,147420000,3,1.108970642,3,157573632
KIR2010,2010,KIR,156120895.2,170203000,1520.875339,40960000,32010000,20190000,14410000,108150000,99770000,156120000,170200000,140780000,146060000,3,1.108970642,3,156120880
KIR2011,2011,KIR,158610338.3,176163000,1515.539848,44170000,34670000,22600000,15300000,108560000,98690000,181710000,176160000,143030000,148390000,3,1.108970642,3,158616064
KIR2012,2012,KIR,166086149.7,183737000,1557.841443,44710000,35410000,25050000,18600000,112190000,100990000,190240000,183740000,149770000,155380000,3,1.108970642,3,166090528
KIR2013,2013,KIR,173086305.5,191741000,1594.751052,44190000,35180000,27750000,21570000,116560000,103630000,185110000,191740000,156080000,161930000,3,1.108970642,3,173088144
KIR2014,2014,KIR,171878460.6,199363000,1556.052623,47340000,37260000,28690000,21010000,122930000,103320000,179700000,199360000,154990000,160800000,3,1.108970642,3,171879360
KIR2015,2015,KIR,189763115.6,227775000,1688.178811,49150000,37750000,34670000,25960000,138280000,110750000,171120000,227780000,171120000,177530000,3,1.108970642,3,189767056
KIR2016,2016,KIR,199497490,239888000,1743.935399,63140000,41770000,35250000,25330000,148190000,118080000,178330000,239890000,179900000,186640000,3,1.108970642,3,199503824
KIR2017,2017,KIR,200152719.1,242135000,1719.554624,74560000,45540000,29980000,21340000,153600000,121950000,185570000,242140000,198600000,206050000,3,1.108970642,3,220241568
,2018,KIR,,252000000,,,,,,,,188280000,252000000,208730000,216560000,3,1.108970642,3,231475440
,2019,KIR,,,,,,,,,,,,209360000,217210000,3,1.108970642,3,232174096
,2020,KIR,,,,,,,,,,,,214180000,222200000,2,1.108970642,3,237519328
,2021,KIR,,,,,,,,,,,,212030000,219980000,2,1.108970642,3,235135040
,2022,KIR,,,,,,,,,,,,215210000,223280000,2,1.108970642,3,238661568
,1960,KNA,,21200000,,,,,,,,,,,,1,,3,
,1961,KNA,,21400000,,,,,,,,,,,,1,,3,
,1962,KNA,,21500000,,,,,,,,,,,,1,,3,
,1963,KNA,,22000000,,,,,,,,,,,,1,,3,
,1964,KNA,,23000000,,,,,,,,,,,,1,,3,
,1965,KNA,,23300000,,,,,,,,,,,,1,,3,
,1966,KNA,,24800000,,,,,,,,,,,,1,,3,
,1967,KNA,,29500000,,,,,,,,,,,,1,,3,
,1968,KNA,,29200000,,,,,,,,,,,,1,,3,
,1969,KNA,,31700000,,,,,,,,,,,,1,,3,
,1970,KNA,,32600000,,,,,,,,,,,,1,,3,
,1971,KNA,,38700000,,,,,,,,,,,,1,,3,
,1972,KNA,,44100000,,,,,,,,,,,,1,,3,
,1973,KNA,,47400000,,,,,,,,,,,,1,,3,
,1974,KNA,,64700000,,,,,,,,,,,,1,,3,
,1975,KNA,,72400000,,,,,,,,,,,,1,,3,
,1976,KNA,,78700000,,,,,,,,,,,,1,,3,
,1977,KNA,187794474.7,120141192,4273.689744,,,,,,,,,,,1,,3,
,1978,KNA,195134380.8,133471642,4465.011116,,,,,,,,,,,1,,3,
,1979,KNA,209959318,158869789,4831.426883,,,,,,,,,,,1,,3,
KNA1980,1980,KNA,227680938.3,184839878,5269.172375,,,,,,,,,,,1,,3,
KNA1981,1981,KNA,231201968.1,218403553,5379.792631,,,,,,,,,,,1,,3,
KNA1982,1982,KNA,232471673.7,232258856,5436.407879,,,,,,,,,,,1,,3,
KNA1983,1983,KNA,235229455.2,234564043,5529.346415,,,,,,,,,,,1,,3,
KNA1984,1984,KNA,256086110.5,266230597,6054.904017,,,,,,,,,,,1,,3,
KNA1985,1985,KNA,277979797,299724198,6616.518626,,,,,,,,,,,1,,3,
KNA1986,1986,KNA,308161046,352848365,7390.484831,,,,,,,,,,,1,,3,
KNA1987,1987,KNA,328343115.1,398921688,7940.391166,,,,,,,,,,,1,,3,
KNA1988,1988,KNA,358636308.9,466268871,8737.211219,,,,,,,,,,,1,,3,
KNA1989,1989,KNA,378286963.9,519796769,9259.93743,,,,,,,,,,,1,,3,
KNA1990,1990,KNA,396738025.6,586599051,9715.874653,,,,,,,,,,,1,,3,
KNA1991,1991,KNA,389341982,595456670,9493.135883,,,,,,,,,,,1,,3,
KNA1992,1992,KNA,405962402.2,653765629,9815.101235,,,,,,,,,,,1,,3,
KNA1993,1993,KNA,433576524.7,712137583,10361.24181,,,,,,,,,,,1,,3,
KNA1994,1994,KNA,456561068.1,796925677,10774.81104,,,,,,,,,,,1,,3,
KNA1995,1995,KNA,481138230.2,846405139,11217.69672,,,,,,,,,,,1,,3,
KNA1996,1996,KNA,509251283.6,901654458,11741.20498,,,,,,,,,,,1,,3,
KNA1997,1997,KNA,544000670.7,1010517268,12407.07637,,,,,,,,,,,1,,3,
KNA1998,1998,KNA,541355383.2,1033759497,12215.52414,,,,,,,,,,,1,,3,
KNA1999,1999,KNA,558783737.8,1096714181,12466.17298,,,,,,,,,,,1,,3,
KNA2000,2000,KNA,616937442.2,1169334831,13596.71711,,,,,,,,,,,1,,3,
KNA2001,2001,KNA,650975461.4,1282414325,14154.71758,,,,,,,,,,,1,,3,
KNA2002,2002,KNA,667052584.6,1341445368,14301.84997,,,,,,,,,,,1,,3,
KNA2003,2003,KNA,644077596.7,1311816618,13615.13543,,,,,,,,,,,1,,3,
KNA2004,2004,KNA,670213645.4,1428976240,13971.22523,,,,,,,,,,,1,,3,
KNA2005,2005,KNA,735192435.4,1559873522,15123.99324,,,,,,,,,,,1,,3,
KNA2006,2006,KNA,756643162.1,1774513944,15375.8009,,,,,,,,,,,1,,3,
KNA2007,2007,KNA,756256066.2,1954634491,15191.05048,,,,,,,,,,,1,,3,
KNA2008,2008,KNA,805320855.5,2142094791,16000.17594,,,,,,,,,,,1,,3,
KNA2009,2009,KNA,778193788,2071079258,15292.88582,,,,,,,,,,,1,,3,
KNA2010,2010,KNA,766785071.2,2070319692,14904.94842,,,,,,,,,,,1,,3,
KNA2011,2011,KNA,780463737.2,2210565959,15007.18642,,,,,,,,,,,1,,3,
KNA2012,2012,KNA,775346450.5,2161060617,14742.94937,,,,,,,,,,,1,,3,
KNA2013,2013,KNA,817726686,2293639751,15379.76426,,,,,,,,,,,1,,3,
KNA2014,2014,KNA,867244758.7,2475514871,16138.08889,,,,,,,,,,,1,,3,
KNA2015,2015,KNA,885861525.5,2528048911,16317.81472,,,,,,,,,,,1,,3,
KNA2016,2016,KNA,906391441.9,2589227595,16533.65393,,,,,,,,,,,1,,3,
KNA2017,2017,KNA,917001323.3,2678419988,16568.81965,,,,,,,,,,,1,,3,
,2018,KNA,,2807662636,,,,,,,,,,,,1,,3,
,2019,KNA,,,,,,,,,,,,,,1,,3,
,1948,KOR,,,,,,,,,,,,,,1,,3,
,1949,KOR,,,,,,,,,,,,,,1,,3,
,1950,KOR,,,,,,,,,,,,,,1,,3,
,1951,KOR,,,,,,,,,,,,,,1,,3,
,1952,KOR,,,,,,,,,,,,,,1,,3,
,1953,KOR,,,,,,,,,,,,,,1,,3,
,1954,KOR,,,,,,,,,,,,,,1,,3,
,1955,KOR,,,,,,,,,,,,,,1,,3,
,1956,KOR,,,,,,,,,,,,,,1,,3,
,1957,KOR,,,,,,,,,,,,,,1,,3,
,1958,KOR,,,,,,,,,,,,,,1,,3,
,1959,KOR,,,,,,,,,,,,,,1,,3,
,1960,KOR,23618995883,2.498E+11,944.2924483,,,,,,,,,,,1,,3,
,1961,KOR,25244550244,3.017E+11,979.7745335,,,,,,,,,,,1,,3,
,1962,KOR,26213668656,3.658E+11,988.7088973,,,,,,,,,,,1,,3,
,1963,KOR,28622806236,5.185E+11,1049.925606,,,,,,,,,,,1,,3,
,1964,KOR,31330336375,7.396E+11,1119.574144,,,,,,,,,,,1,,3,
,1965,KOR,33581013459,8.313E+11,1169.879632,,,,,,,,,,,1,,3,
,1966,KOR,37605204224,1.0659E+12,1277.542883,,,,,,,,,,,1,,3,
,1967,KOR,41033630578,1.3133E+12,1361.841749,,,,,,,,,,,1,,3,
,1968,KOR,46445403832,1.6923E+12,1506.094721,,,,,,,,,,,1,,3,
,1969,KOR,53199139146,2.2119E+12,1686.491584,,,,,,,,,,,1,,3,
,1970,KOR,58517673375,2.7948E+12,1815.017753,,,,,,,,,,,1,,3,
,1971,KOR,64635516638,3.4333E+12,1965.638733,,,,,,,,,,,1,,3,
,1972,KOR,69257418077,4.2598E+12,2067.052048,,,,,,,,,,,1,,3,
,1973,KOR,79526599375,5.5135E+12,2331.942994,,,,,,,,,,,1,,3,
,1974,KOR,87050510310,7.8799E+12,2509.219499,,,,,,,,,,,1,,3,
,1975,KOR,93895737336,1.05051E+13,2661.389111,,,,,,,,,,,1,,3,
,1976,KOR,1.0621E+11,1.44132E+13,2962.752815,,,,,,,,,,,1,,3,
,1977,KOR,1.1925E+11,1.85203E+13,3275.050153,,,,,,,,,,,1,,3,
,1978,KOR,1.32099E+11,2.50231E+13,3573.221447,,,,,,,,,,,1,,3,
,1979,KOR,1.43493E+11,3.22189E+13,3823.002183,,,,,,,,,,,1,,3,
KOR1980,1980,KOR,1.41052E+11,3.94713E+13,3699.84991,,,,,,,,,,,1,,3,
KOR1981,1981,KOR,1.51181E+11,4.9324E+13,3904.128014,,,,,,,,,,,1,,3,
KOR1982,1982,KOR,1.63676E+11,5.68586E+13,4161.983273,,,,,,,,,,,1,,3,
KOR1983,1983,KOR,1.8535E+11,6.75092E+13,4644.143746,,,,,,,,,,,1,,3,
KOR1984,1984,KOR,2.04706E+11,7.78556E+13,5066.222107,,,,,,,,,,,1,,3,
KOR1985,1985,KOR,2.2057E+11,8.72396E+13,5405.354276,,,,,,,,,,,1,,3,
KOR1986,1986,KOR,2.45326E+11,1.0184E+14,5952.549012,,,,,,,,,,,1,,3,
KOR1987,1987,KOR,2.75912E+11,1.20205E+14,6629.041522,,,,,,,,,,,1,,3,
KOR1988,1988,KOR,3.08758E+11,1.44073E+14,7345.926422,,,,,,,,,,,1,,3,
KOR1989,1989,KOR,3.30463E+11,1.63518E+14,7784.941355,,,,,,,,,,,1,,3,
KOR1990,1990,KOR,3.62886E+11,1.97712E+14,8464.93705,,,,,,,,,,,1,,3,
KOR1991,1991,KOR,4.00459E+11,2.38877E+14,9249.388792,,,,,,,,,,,1,,3,
KOR1992,1992,KOR,4.25189E+11,2.73267E+14,9719.062004,,,,,,,,,,,1,,3,
KOR1993,1993,KOR,4.54301E+11,3.10074E+14,10279.54728,,,,,,,,,,,1,,3,
KOR1994,1994,KOR,4.96124E+11,3.66054E+14,11113.5131,,,,,,,,,,,1,,3,
KOR1995,1995,KOR,5.43606E+11,4.28927E+14,12055.23129,,,,,,,,,,,1,,3,
KOR1996,1996,KOR,5.84891E+11,4.81141E+14,12847.771,,,,,,,,,,,1,,3,
KOR1997,1997,KOR,6.19529E+11,5.30347E+14,13481.62617,,,,,,,,,,,1,,3,
KOR1998,1998,KOR,5.85633E+11,5.24477E+14,12652.35349,,,,,,,,,,,1,,3,
KOR1999,1999,KOR,6.5186E+11,5.76873E+14,13983.41283,,,,,,,,,,,1,,3,
KOR2000,2000,KOR,7.10035E+11,6.35185E+14,15104.52152,,,,,,,,,,,1,,3,
KOR2001,2001,KOR,7.42166E+11,6.88165E+14,15667.37846,,,,,,,,,,,1,,3,
KOR2002,2002,KOR,7.97327E+11,7.61939E+14,16734.84566,,,,,,,,,,,1,,3,
KOR2003,2003,KOR,8.20715E+11,8.10915E+14,17136.66157,,,,,,,,,,,1,,3,
KOR2004,2004,KOR,8.60928E+11,8.76033E+14,17905.22579,,,,,,,,,,,1,,3,
KOR2005,2005,KOR,8.94708E+11,9.19797E+14,18568.36281,,,,,,,,,,,1,,3,
KOR2006,2006,KOR,9.4102E+11,9.66055E+14,19427.18984,,,,,,,,,,,1,,3,
KOR2007,2007,KOR,9.92432E+11,1.04326E+15,20385.32004,,,,,,,,,,,1,,3,
KOR2008,2008,KOR,1.02051E+12,1.10449E+15,20803.50054,,,,,,,,,,,1,,3,
KOR2009,2009,KOR,1.02773E+12,1.15171E+15,20843.1348,,,,,,,,,,,1,,3,
KOR2010,2010,KOR,1.0945E+12,1.26531E+15,22086.95292,,,,,,,,,,,1,,3,
KOR2011,2011,KOR,1.1348E+12,1.33268E+15,22724.70557,,,,,,,,,,,1,,3,
KOR2012,2012,KOR,1.16081E+12,1.37746E+15,23123.76136,,,,,,,,,,,1,,3,
KOR2013,2013,KOR,1.19443E+12,1.42945E+15,23685.40671,,,,,,,,,,,1,,3,
KOR2014,2014,KOR,1.23434E+12,1.48608E+15,24323.57284,,,,,,,,,,,1,,3,
KOR2015,2015,KOR,1.26878E+12,1.56412E+15,24870.7709,,,,,,,,,,,1,,3,
KOR2016,2016,KOR,1.30595E+12,1.64179E+15,25484.03759,,,,,,,,,,,1,,3,
KOR2017,2017,KOR,1.34595E+12,1.7304E+15,26152.03077,,,,,,,,,,,1,,3,
,2018,KOR,,1.78227E+15,,,,,,,,,,,,1,,3,
,2019,KOR,,,,,,,,,,,,,,1,,3,
KSV1980,1980,KSV,,,,,,,,,,,,,,1,,3,
KSV1981,1981,KSV,,,,,,,,,,,,,,1,,3,
KSV1982,1982,KSV,,,,,,,,,,,,,,1,,3,
KSV1983,1983,KSV,,,,,,,,,,,,,,1,,3,
KSV1984,1984,KSV,,,,,,,,,,,,,,1,,3,
KSV1985,1985,KSV,,,,,,,,,,,,,,1,,3,
KSV1986,1986,KSV,,,,,,,,,,,,,,1,,3,
KSV1987,1987,KSV,,,,,,,,,,,,,,1,,3,
KSV1988,1988,KSV,,,,,,,,,,,,,,1,,3,
KSV1989,1989,KSV,,,,,,,,,,,,,,1,,3,
KSV1990,1990,KSV,,,,,,,,,,,,,,1,,3,
KSV1991,1991,KSV,,,,,,,,,,,,,,1,,3,
KSV1992,1992,KSV,,,,,,,,,,,,,,1,,3,
KSV1993,1993,KSV,,,,,,,,,,,,,,1,,3,
KSV1994,1994,KSV,,,,,,,,,,,,,,1,,3,
KSV1995,1995,KSV,,,,,,,,,,,,,,1,,3,
KSV1996,1996,KSV,,,,,,,,,,,,,,1,,3,
KSV1997,1997,KSV,,,,,,,,,,,,,,1,,3,
KSV1998,1998,KSV,,,,,,,,,,,,,,1,,3,
KSV1999,1999,KSV,,,,,,,,,,,,,,1,,3,
KSV2000,2000,KSV,,,,,,,,,,,,,,1,,3,
KSV2001,2001,KSV,,,,,,,,,,,,,,1,,3,
KSV2002,2002,KSV,,,,,,,,,,,,,,1,,3,
KSV2003,2003,KSV,,,,,,,,,,,,,,1,,3,
KSV2004,2004,KSV,,,,,,,,,,,,,,1,,3,
KSV2005,2005,KSV,,,,,,,,,,,,,,1,,3,
KSV2006,2006,KSV,,,,,,,,,,,,,,1,,3,
KSV2007,2007,KSV,,,,,,,,,,,,,,1,,3,
KSV2008,2008,KSV,,,,,,,,,,,,,,1,,3,
KSV2009,2009,KSV,,,,,,,,,,,,,,1,,3,
KSV2010,2010,KSV,,,,,,,,,,,,,,1,,3,
KSV2011,2011,KSV,,,,,,,,,,,,,,1,,3,
KSV2012,2012,KSV,,,,,,,,,,,,,,1,,3,
KSV2013,2013,KSV,,,,,,,,,,,,,,1,,3,
KSV2014,2014,KSV,,,,,,,,,,,,,,1,,3,
KSV2015,2015,KSV,,,,,,,,,,,,,,1,,3,
KSV2016,2016,KSV,,,,,,,,,,,,,,1,,3,
KSV2017,2017,KSV,,,,,,,,,,,,,,1,,3,
,2018,KSV,,,,,,,,,,,,,,1,,3,
,1960,KWT,,,,,,,,,,,,,,1,1.203990221,3,
,1961,KWT,,,,,,,,,,,,,,1,1.203990221,3,
,1962,KWT,,,,,,,,,,,,,,1,1.203990221,3,
,1963,KWT,,,,,,,,,,,,,,1,1.203990221,3,
,1964,KWT,,,,,,,,,,,,,,1,1.203990221,3,
,1965,KWT,,749000000,,,,,,,,,,,,1,1.203990221,3,
,1966,KWT,,854000000,,,,,,,,,,,,1,1.203990221,3,
,1967,KWT,,872000000,,,,,,,,,,,,1,1.203990221,3,
,1968,KWT,,951000000,,,,,,,,,,,,1,1.203990221,3,
,1969,KWT,,989000000,,,,,,,,,,,,1,1.203990221,3,
,1970,KWT,,1026300000,,,,,,,,,,,,1,1.203990221,3,
,1971,KWT,,1381799900,,,,,,,,,,,,1,1.203990221,3,
,1972,KWT,,1464000000,,,,,,,,,,,,1,1.203990221,3,
,1973,KWT,,1604100000,,,,,,,,,,,,1,1.203990221,3,
,1974,KWT,,3812999900,,,,,,,,,,,,1,1.203990221,3,
,1975,KWT,,3487000100,,,,,,,,,,,,1,1.203990221,3,
