,Country_Code,year,Tax_Revenue_real_USD,Tax_Revenue_real_USD_lag
2725,GRC,2014,62938667835.29168,61052131792.13378
2726,GRC,2015,63687455017.11025,62938667835.29168
2727,GRC,2016,67787442321.44069,63687455017.11025
2728,GRC,2017,67932494569.68004,67787442321.44069
2729,GRC,2018,68478508918.74126,67932494569.68004
2730,GRD,1980,,
2731,GRD,1981,,
2732,GRD,1982,65753200.876438364,
2733,GRD,1983,68500280.33615243,65753200.876438364
2734,GRD,1984,71530296.23214382,68500280.33615243
2735,GRD,1985,76944708.4980636,71530296.23214382
2736,GRD,1986,63719712.00883338,76944708.4980636
2737,GRD,1987,,63719712.00883338
2738,GRD,1988,,
2739,GRD,1989,,
2740,GRD,1990,,
2741,GRD,1991,,
2742,GRD,1992,81554508.1247963,
2743,GRD,1993,86014461.13127798,81554508.1247963
2744,GRD,1994,82508641.0336571,86014461.13127798
2745,GRD,1995,87409822.05949935,82508641.0336571
2746,GRD,1996,91375733.22660425,87409822.05949935
2747,GRD,1997,91944418.33086303,91375733.22660425
2748,GRD,1998,98020788.33018257,91944418.33086303
2749,GRD,1999,109960341.90032987,98020788.33018257
2750,GRD,2000,122041860.33969478,109960341.90032987
2751,GRD,2001,114727650.92176345,122041860.33969478
2752,GRD,2002,117798447.53885575,114727650.92176345
2753,GRD,2003,134000386.95161706,117798447.53885575
2754,GRD,2004,123048518.31901161,134000386.95161706
2755,GRD,2005,147826926.5896896,123048518.31901161
2756,GRD,2006,147855274.56014895,147826926.5896896
2757,GRD,2007,161695791.9421947,147855274.56014895
2758,GRD,2008,161422368.10908985,161695791.9421947
2759,GRD,2009,141422475.29136077,161422368.10908985
2760,GRD,2010,144386528.3894025,141422475.29136077
2761,GRD,2011,148963234.62858212,144386528.3894025
2762,GRD,2012,143341379.38852078,148963234.62858212
2763,GRD,2013,144755778.66049963,143341379.38852078
2764,GRD,2014,153624616.51562083,144755778.66049963
2765,GRD,2015,170742014.15846312,153624616.51562083
2766,GRD,2016,195200031.01363528,170742014.15846312
2767,GRD,2017,208723618.67837775,195200031.01363528
2768,GRD,2018,222810472.88497114,208723618.67837775
2769,GTM,1980,1728476100.7637029,
2770,GTM,1981,1529899022.5259697,1728476100.7637029
2771,GTM,1982,1399633041.2210128,1529899022.5259697
2772,GTM,1983,1145607250.589445,1399633041.2210128
2773,GTM,1984,1068529467.4773481,1145607250.589445
2774,GTM,1985,1140140229.667053,1068529467.4773481
2775,GTM,1986,1307428721.5307899,1140140229.667053
2776,GTM,1987,1533745007.7800639,1307428721.5307899
2777,GTM,1988,1734513657.9638574,1533745007.7800639
2778,GTM,1989,1652063972.7092748,1734513657.9638574
2779,GTM,1990,1489539965.7020817,1652063972.7092748
2780,GTM,1991,1656148212.7423086,1489539965.7020817
2781,GTM,1992,2011969077.6987848,1656148212.7423086
2782,GTM,1993,1936027556.6362085,2011969077.6987848
2783,GTM,1994,1751207567.6330674,1936027556.6362085
2784,GTM,1995,2106585847.0290673,1751207567.6330674
2785,GTM,1996,2401797639.5762367,2106585847.0290673
2786,GTM,1997,2561239093.4236503,2401797639.5762367
2787,GTM,1998,2908997111.2551813,2561239093.4236503
2788,GTM,1999,3307961056.041896,2908997111.2551813
2789,GTM,2000,3401379415.227589,3307961056.041896
2790,GTM,2001,3347323575.0931606,3401379415.227589
2791,GTM,2002,3788628537.746979,3347323575.0931606
2792,GTM,2003,3813687749.119564,3788628537.746979
2793,GTM,2004,3900044915.1858587,3813687749.119564
2794,GTM,2005,3913480461.395495,3900044915.1858587
2795,GTM,2006,4355778030.862282,3913480461.395495
2796,GTM,2007,4720742745.951492,4355778030.862282
2797,GTM,2008,4541249550.397781,4720742745.951492
2798,GTM,2009,4180805427.656398,4541249550.397781
2799,GTM,2010,4344953208.194093,4180805427.656398
2800,GTM,2011,4687670682.164333,4344953208.194093
2801,GTM,2012,4817742173.412635,4687670682.164333
2802,GTM,2013,5047783560.5094385,4817742173.412635
2803,GTM,2014,5206473709.06922,5047783560.5094385
2804,GTM,2015,5118809322.955691,5206473709.06922
2805,GTM,2016,5370643836.349566,5118809322.955691
2806,GTM,2017,5397948296.392387,5370643836.349566
2807,GTM,2018,5441349196.786628,5397948296.392387
2808,GUY,1980,,
2809,GUY,1981,,
2810,GUY,1982,,
2811,GUY,1983,,
2812,GUY,1984,,
2813,GUY,1985,,
2814,GUY,1986,,
2815,GUY,1987,413146338.418672,
2816,GUY,1988,452720875.91859734,413146338.418672
2817,GUY,1989,270059867.3830361,452720875.91859734
2818,GUY,1990,298150878.78726053,270059867.3830361
2819,GUY,1991,280936392.19007605,298150878.78726053
2820,GUY,1992,425879739.8569632,280936392.19007605
2821,GUY,1993,460948935.98458266,425879739.8569632
2822,GUY,1994,420870675.7411274,460948935.98458266
2823,GUY,1995,465968577.1000406,420870675.7411274
2824,GUY,1996,518520664.96392095,465968577.1000406
2825,GUY,1997,505370509.91214126,518520664.96392095
2826,GUY,1998,490659316.165734,505370509.91214126
2827,GUY,1999,470484043.5128568,490659316.165734
2828,GUY,2000,504792094.5337641,470484043.5128568
2829,GUY,2001,496402521.6812934,504792094.5337641
2830,GUY,2002,517386237.6849708,496402521.6812934
2831,GUY,2003,501043943.2416578,517386237.6849708
2832,GUY,2004,550658230.3978292,501043943.2416578
2833,GUY,2005,559673513.8729814,550658230.3978292
2834,GUY,2006,578443052.6776477,559673513.8729814
2835,GUY,2007,686815179.6110243,578443052.6776477
2836,GUY,2008,642670653.9951785,686815179.6110243
2837,GUY,2009,710985270.6359456,642670653.9951785
2838,GUY,2010,753630407.1285716,710985270.6359456
2839,GUY,2011,785916001.1752944,753630407.1285716
2840,GUY,2012,769100791.7800046,785916001.1752944
2841,GUY,2013,821344327.5558041,769100791.7800046
2842,GUY,2014,857093929.4448198,821344327.5558041
2843,GUY,2015,873282019.1740503,857093929.4448198
2844,GUY,2016,878097335.2193072,873282019.1740503
2845,GUY,2017,998365902.8624707,878097335.2193072
2846,GUY,2018,1118008029.6731157,998365902.8624707
2847,HKG,1980,,
2848,HKG,1981,,
2849,HKG,1982,,
2850,HKG,1983,,
2851,HKG,1984,,
2852,HKG,1985,,
2853,HKG,1986,,
2854,HKG,1987,,
2855,HKG,1988,,
2856,HKG,1989,,
2857,HKG,1990,,
2858,HKG,1991,,
2859,HKG,1992,,
2860,HKG,1993,15175140996.537062,
2861,HKG,1994,14881601053.61676,15175140996.537062
2862,HKG,1995,14519099373.788834,14881601053.61676
2863,HKG,1996,15898943921.196049,14519099373.788834
2864,HKG,1997,17021668030.416534,15898943921.196049
2865,HKG,1998,12243676787.358805,17021668030.416534
2866,HKG,1999,12378126025.889936,12243676787.358805
2867,HKG,2000,14254128626.73332,12378126025.889936
2868,HKG,2001,14197807063.72444,14254128626.73332
2869,HKG,2002,14041790241.497446,14197807063.72444
2870,HKG,2003,16838208530.27821,14041790241.497446
2871,HKG,2004,20757184895.14652,16838208530.27821
2872,HKG,2005,23387848038.12142,20757184895.14652
2873,HKG,2006,25209936938.911293,23387848038.12142
2874,HKG,2007,29969554753.57827,25209936938.911293
2875,HKG,2008,27927063285.93287,29969554753.57827
2876,HKG,2009,26767402992.94822,27927063285.93287
2877,HKG,2010,30955053287.339756,26767402992.94822
2878,HKG,2011,34067232244.545883,30955053287.339756
2879,HKG,2012,33377966389.324707,34067232244.545883
2880,HKG,2013,33627762704.77635,33377966389.324707
2881,HKG,2014,39923155407.45001,33627762704.77635
2882,HKG,2015,37988767527.59885,39923155407.45001
2883,HKG,2016,36671464161.79865,37988767527.59885
2884,HKG,2017,40097628996.711945,36671464161.79865
2885,HKG,2018,,40097628996.711945
2886,HND,1980,,
2887,HND,1981,687835195.2078333,
2888,HND,1982,671986186.9909365,687835195.2078333
2889,HND,1983,647611696.9676843,671986186.9909365
2890,HND,1984,782499791.7974418,647611696.9676843
2891,HND,1985,837131859.3815162,782499791.7974418
2892,HND,1986,844881585.53625,837131859.3815162
2893,HND,1987,912067702.2129015,844881585.53625
2894,HND,1988,908821503.3850125,912067702.2129015
2895,HND,1989,,908821503.3850125
2896,HND,1990,,
2897,HND,1991,1052250186.832735,
2898,HND,1992,1149317099.4679701,1052250186.832735
2899,HND,1993,1188336837.2375584,1149317099.4679701
2900,HND,1994,1123300644.65969,1188336837.2375584
2901,HND,1995,1346103348.21243,1123300644.65969
2902,HND,1996,1246080937.0918007,1346103348.21243
2903,HND,1997,1313521730.3801472,1246080937.0918007
2904,HND,1998,1460122951.5275059,1313521730.3801472
2905,HND,1999,1506727800.4083424,1460122951.5275059
2906,HND,2000,1536489015.4188118,1506727800.4083424
2907,HND,2001,1547998705.717769,1536489015.4188118
2908,HND,2002,1585201096.045879,1547998705.717769
2909,HND,2003,1733648704.2428503,1585201096.045879
2910,HND,2004,1935661919.6195729,1733648704.2428503
2911,HND,2005,2039145125.2597444,1935661919.6195729
2912,HND,2006,2241152662.6148467,2039145125.2597444
2913,HND,2007,2498587542.8755236,2241152662.6148467
2914,HND,2008,2624549173.664209,2498587542.8755236
2915,HND,2009,2266872766.04503,2624549173.664209
2916,HND,2010,2402136003.514138,2266872766.04503
2917,HND,2011,2543344942.1630707,2402136003.514138
2918,HND,2012,2630105832.287918,2543344942.1630707
2919,HND,2013,2763778288.6598797,2630105832.287918
2920,HND,2014,3116578024.13861,2763778288.6598797
2921,HND,2015,3369621089.774136,3116578024.13861
2922,HND,2016,3792483154.490424,3369621089.774136
2923,HND,2017,3838350234.3826566,3792483154.490424
2924,HND,2018,4021933903.8253465,3838350234.3826566
2925,HRV,1980,,
2926,HRV,1981,,
2927,HRV,1982,,
2928,HRV,1983,,
2929,HRV,1984,,
2930,HRV,1985,,
2931,HRV,1986,,
2932,HRV,1987,,
2933,HRV,1988,,
2934,HRV,1989,,
2935,HRV,1990,,
2936,HRV,1991,,
2937,HRV,1992,,
2938,HRV,1993,,
2939,HRV,1994,,
2940,HRV,1995,,
2941,HRV,1996,,
2942,HRV,1997,,
2943,HRV,1998,,
2944,HRV,1999,,
2945,HRV,2000,,
2946,HRV,2001,,
2947,HRV,2002,13107650973.264019,
2948,HRV,2003,13620453560.08026,13107650973.264019
2949,HRV,2004,13797257375.078552,13620453560.08026
2950,HRV,2005,14371667228.836115,13797257375.078552
2951,HRV,2006,15460312324.472336,14371667228.836115
2952,HRV,2007,16371086788.66563,15460312324.472336
2953,HRV,2008,16426913832.767836,16371086788.66563
2954,HRV,2009,14761877824.523697,16426913832.767836
2955,HRV,2010,14492877037.830643,14761877824.523697
2956,HRV,2011,14111194742.984333,14492877037.830643
2957,HRV,2012,14262466997.306637,14111194742.984333
2958,HRV,2013,14591242937.931856,14262466997.306637
2959,HRV,2014,14357590794.46741,14591242937.931856
2960,HRV,2015,14968807231.400347,14357590794.46741
2961,HRV,2016,15831960610.775856,14968807231.400347
2962,HRV,2017,16397555248.744396,15831960610.775856
2963,HRV,2018,17317087425.041862,16397555248.744396
2964,HTI,1980,,
2965,HTI,1981,,
2966,HTI,1982,,
2967,HTI,1983,,
2968,HTI,1984,,
2969,HTI,1985,,
2970,HTI,1986,,
2971,HTI,1987,,
2972,HTI,1988,,
2973,HTI,1989,,
2974,HTI,1990,714325210.8861212,
2975,HTI,1991,739806003.4315354,714325210.8861212
2976,HTI,1992,413100818.1354115,739806003.4315354
2977,HTI,1993,488896641.13980657,413100818.1354115
2978,HTI,1994,239779234.33545575,488896641.13980657
2979,HTI,1995,474814528.1830858,239779234.33545575
2980,HTI,1996,613903698.2753887,474814528.1830858
2981,HTI,1997,804666091.8929803,613903698.2753887
2982,HTI,1998,784509542.8530824,804666091.8929803
2983,HTI,1999,845685811.5865543,784509542.8530824
2984,HTI,2000,771759898.6413484,845685811.5865543
2985,HTI,2001,716093856.4491858,771759898.6413484
2986,HTI,2002,804157705.8756179,716093856.4491858
2987,HTI,2003,887744730.6250955,804157705.8756179
2988,HTI,2004,888337636.1284431,887744730.6250955
2989,HTI,2005,1002011584.0655932,888337636.1284431
2990,HTI,2006,1091400082.2969508,1002011584.0655932
2991,HTI,2007,1196452988.4106126,1091400082.2969508
2992,HTI,2008,1213779949.4316688,1196452988.4106126
2993,HTI,2009,1416728768.1362314,1213779949.4316688
2994,HTI,2010,1373662923.2489665,1416728768.1362314
2995,HTI,2011,1591379926.7567644,1373662923.2489665
2996,HTI,2012,1605217565.6252954,1591379926.7567644
2997,HTI,2013,1567261630.4940357,1605217565.6252954
2998,HTI,2014,1595947788.9301407,1567261630.4940357
2999,HTI,2015,1807517028.6218266,1595947788.9301407
3000,HTI,2016,1883285894.1016572,1807517028.6218266
3001,HTI,2017,1909009724.2223275,1883285894.1016572
3002,HTI,2018,1792129461.0226328,1909009724.2223275
3003,HUN,1980,,
3004,HUN,1981,,
3005,HUN,1982,,
3006,HUN,1983,,
