year,Country_Code,agri_val_lcu,agri_vol_lcu,manu_val_lcu,manu_vol_lcu,serv_val_lcu,serv_vol_lcu,gdp_val_usd,gdp_val_lcu,gdp_vol_usd15,gdp_vol_lcu
2006,VUT,10201,10200,3935,3935,28735,28735,439.38,48613,600.12,48613
2007,VUT,11087,10558,4205,3536,31504,29964,526.43,53926,631.17,51128
2008,VUT,12440,10828,5453,4509,35320,31383,607.96,61607,671.87,54425
2009,VUT,12868,10899,7082,5754,36976,32381,610.07,65119,694.13,56228
2010,VUT,14075,11424,8364,6480,38526,33292,700.8,67912,705.44,57144
2011,VUT,16216,12117,6887,5222,40159,34043,792.15,70873,714.07,57843
2012,VUT,18115,12386,5455,4064,41208,36294,781.7,72415,726.6,58858
2013,VUT,18945,12978,5962,4461,42809,36286,801.78,75803,740.9,60017
2014,VUT,19932,13525,6429,4603,44316,37146,814.95,79109,758.18,61416
2015,VUT,21397,14305.75,9157,3636.83,47714.11,38378.15,759.69,82798,759.69,61538.83
2016,VUT,24027.27,15117.54,7325.67,2870.79,51321.3,39614.4,804.33,87250,786.28,63692.69
2017,VUT,26964.5,15964.19,5857.04,2264.51,54915.65,40861.79,880.04,94887,820.88,66495.17
2018,VUT,30160.9,16822,4667.34,1782.43,58370.72,42053.6,914.3,100727,843.86,68357.03
2019,VUT,,,,,,,,,869.18,70407.74
2020,VUT,,,,,,,,,799.64,64775.12
2021,VUT,,,,,,,,,847.62,68661.63
2022,VUT,,,,,,,,,885.76,71751.41
1980,WSM,,,,,,,125.74,115.6,431.02,1067.47
1981,WSM,,,,,,,118.19,122.22,391.99,970.8
1982,WSM,,,,,,,121.22,146.35,388.01,960.96
1983,WSM,,,,,,,111.86,173.29,389.68,965.1
1984,WSM,,,,,,,109.2,203.36,394.7,977.53
1985,WSM,,,,,,,95.57,214.59,410.17,1015.84
1986,WSM,,,,,,,100.95,225.7,432.75,1071.76
1987,WSM,,,,,,,111.71,237.03,434.84,1076.94
1988,WSM,,,,,,,132.92,276.54,428.57,1061.41
1989,WSM,,,,,,,122.8,278.79,444.46,1100.76
1990,WSM,,,,,,,125.75,290.46,424.81,1052.09
1991,WSM,,,,,,,125.49,301.12,415.04,1027.89
1992,WSM,,,,,,,132.29,326.26,414.21,1025.83
1993,WSM,,,,,,,133.09,341.86,431.19,1067.89
1994,WSM,127.48,257.72,109.4,208.39,341.13,574.64,221.09,560.48,420.23,1040.75
1995,WSM,101.85,290.37,111.27,212.22,360.46,607.62,224.86,556.18,448.27,1110.2
1996,WSM,116.46,299.55,119.2,222.11,407.31,668.24,253.22,623.47,480.45,1189.9
1997,WSM,145.73,280,124.21,217.82,453.77,699.74,274.19,701.76,483.55,1197.56
1998,WSM,140.67,260.82,122.17,201.91,502,761.11,251.6,741.64,494.16,1223.84
1999,WSM,131.42,252.71,127.99,206.66,541.55,791.22,257.76,776.66,504.96,1250.59
2000,WSM,142.23,252.85,150.07,234.74,588.83,849.52,259.99,854.41,539.9,1337.12
2001,WSM,137.73,244.94,171.57,264.3,655.85,920.67,269.08,935.87,577.36,1429.91
2002,WSM,143.99,244.69,192.71,276.67,694.87,970.66,296.27,1000.3,602.44,1492.02
2003,WSM,131.81,229.13,221.98,298.18,752.6,1032.09,360.83,1072.83,629.65,1559.4
2004,WSM,158.11,217.59,249.53,315.81,831.12,1098.12,431.97,1201.19,658.77,1631.52
2005,WSM,165.09,229.9,261.04,329.99,875.17,1139.45,465.56,1261.83,686.15,1699.33
2006,WSM,169.02,220.18,285.97,328.39,994.83,1184.22,505.83,1405.86,699.66,1732.79
2007,WSM,194.11,235.17,339.82,371.96,1005.44,1235.22,570.48,1492.69,743.9,1842.35
2008,WSM,190.46,225.66,342.25,368.13,1155.94,1267.15,619.27,1637.45,751.4,1860.94
2009,WSM,185.36,201.31,282.01,310.29,1179.29,1259.87,584.71,1596.72,715.27,1771.46
2010,WSM,175.18,196.06,299.09,318.59,1208.7,1265.3,677.34,1682.97,718.7,1779.95
2011,WSM,155.57,189.04,327.17,341.84,1277.73,1323.35,759.65,1760.47,748.69,1854.23
2012,WSM,160.1,170.25,338.86,338.51,1251.07,1269.65,763.43,1750.02,718.08,1778.42
2013,WSM,170.88,174.6,320.86,322.41,1267.68,1273.95,761.36,1759.42,715.08,1770.97
2014,WSM,166.07,187.96,326.08,324.87,1265.87,1259.52,753.94,1758.02,715.63,1772.35
2015,WSM,166.45,185.19,334.68,323.05,1409.81,1339.84,746.21,1910.94,746.21,1848.07
2016,WSM,190.65,188.72,372.14,358.14,1526.54,1450.06,814.58,2089.33,806.31,1996.92
2017,WSM,222.25,218.86,355.15,336.07,1531.97,1462.26,825.79,2109.38,814.37,2016.89
2018,WSM,206.38,201.68,318.26,292.25,1581.07,1479.54,813.87,2105.71,796.46,1972.52
2019,WSM,,,,,,,,,824.33,2041.56
2020,WSM,,,,,,,,,783.12,1939.48
2021,WSM,,,,,,,,,783.12,1939.48
2022,WSM,,,,,,,,,830.1,2055.85
1980,XKX,,,,,,,,,,
1981,XKX,,,,,,,,,,
1982,XKX,,,,,,,,,,
1983,XKX,,,,,,,,,,
1984,XKX,,,,,,,,,,
1985,XKX,,,,,,,,,,
1986,XKX,,,,,,,,,,
1987,XKX,,,,,,,,,,
1988,XKX,,,,,,,,,,
1989,XKX,,,,,,,,,,
1990,XKX,,,,,,,,,,
1991,XKX,,,,,,,,,,
1992,XKX,,,,,,,,,,
1993,XKX,,,,,,,,,,
1994,XKX,,,,,,,,,,
1995,XKX,,,,,,,,,,
1996,XKX,,,,,,,,,,
1997,XKX,,,,,,,,,,
1998,XKX,,,,,,,,,,
1999,XKX,,,,,,,,,,
2000,XKX,,,,,,,2915.11,2685.75,5339.02,5062.72
2001,XKX,,,,,,,3375.82,3020.87,4420.03,4191.29
2002,XKX,,,,,,,3155.08,2969.21,3575.79,3390.73
2003,XKX,,,,,,,2612.19,2948.29,3256.18,3087.67
2004,XKX,,,,,,,2345.7,2912.46,3258.15,3089.54
2005,XKX,,,,,,,2414.61,3002.87,3568.06,3383.41
2006,XKX,,,,,,,3914.68,3120.39,4117.8,3904.69
2007,XKX,,,,,,,4736.81,3460.71,4926.69,4671.72
2008,XKX,,,,,,,5688,3883.2,5147.9,4881.49
2009,XKX,,,,,,,5653.65,4069.5,5332.43,5056.47
2010,XKX,,,,,,,5840.85,4401.9,5509.07,5223.97
2011,XKX,,,,,,,6698.34,4814.1,5750.24,5452.65
2012,XKX,,,,,,,6503.61,5058.9,5912.32,5606.35
2013,XKX,,,,,,,7074.72,5326.7,6115.56,5799.07
2014,XKX,,,,,,,7397.74,5567.09,6190.19,5869.84
2015,XKX,,,,,,,6444.16,5807.54,6444.16,6110.66
2016,XKX,,,,,,,6717.19,6070.06,6705.87,6358.83
2017,XKX,,,,,,,7242.27,6413.9,6989.29,6627.58
2018,XKX,,,,,,,7946.53,6726.1,7255.61,6880.12
2019,XKX,,,,,,,8013.06,7157.91,7548.56,7157.91
2020,XKX,,,,,,,7717.65,7186.38,7430.65,7046.1
2021,XKX,,,,,,,7979.38,7611.73,7757.44,7355.98
2022,XKX,,,,,,,8225.57,7934.75,8067.33,7649.83
1980,YEM,,,,,,,6334.62,28901.69,9957.7,70719.02
1981,YEM,,,,,,,7028.38,32066.98,10782.39,76575.92
1982,YEM,,,,,,,8635.62,39400.02,11855.63,84197.95
1983,YEM,,,,,,,9365.2,42879.97,12168.9,86422.8
1984,YEM,,,,,,,6237.36,47824.42,12076.33,85765.4
1985,YEM,,,,,,,7376.27,79340.46,12719.84,90335.57
1986,YEM,,,,,,,6414.83,88812.93,13763.74,97749.23
1987,YEM,,,,,,,6133.97,103870.9,18496.62,131361.9
1988,YEM,,,,,,,5782.56,115781.1,20298.85,144161.2
1989,YEM,,,,,,,2812.48,65000,21050.25,149497.6
1990,YEM,36073,36074,50813,50813,39541,39541.39,12643.82,147958,20833.66,147959.4
1991,YEM,40729,35957,54002,53669,54725,44138.88,14665.45,176132,22144.82,157271.22
