Country_Code,year,GDP_current_LCU,GDP_constant_USD
MYS,1989,105233000000.0,75040655705.32445
MYS,1990,119081000000.0,81800713540.39021
MYS,1991,135124000000.0,89608973996.10326
MYS,1992,150682000000.0,97570837054.82053
MYS,1993,172194000000.0,107225416091.6807
MYS,1994,195461000000.0,117103066235.13834
MYS,1995,222473000000.0,128613226384.05025
MYS,1996,253732000000.0,141478022462.09155
MYS,1997,281795000000.0,151838092821.98376
MYS,1998,283243000000.0,140663697157.4066
MYS,1999,300764000000.0,149297089128.66113
MYS,2000,356401000000.0,162523121435.75955
MYS,2001,352579000000.0,163364463523.41434
MYS,2002,383213000000.0,172171422649.6372
MYS,2003,418769000000.0,182137564220.2138
MYS,2004,474048000000.0,194492752460.56165
MYS,2005,543578000000.0,204863376680.6249
MYS,2006,596784000000.0,216304682964.84033
MYS,2007,665340000000.0,229929251895.75735
MYS,2008,769949000000.0,241038904255.16064
MYS,2009,712857000000.0,237390711222.55804
MYS,2010,821434000000.0,255016609232.87076
MYS,2011,911733000000.0,268516966238.2384
MYS,2012,971252000000.0,283214119384.48254
MYS,2013,1018614000000.0,296507404301.65204
MYS,2014,1106443000000.0,314317779626.115
MYS,2015,1176941187000.0,330321371282.4751
MYS,2016,1249697694000.0,345019950214.15076
MYS,2017,1372309832000.0,365075002178.64435
MYS,2018,1447451127000.0,382488813364.08496
MYS,2019,1510692565000.0,398946603155.6803
NAM,1980,1886328422.88647,4459425721.96469
NAM,1981,1971754282.3599,4502746790.7772455
NAM,1982,2297628126.0381503,4484821772.560932
NAM,1983,2555735369.16849,4403043273.126594
NAM,1984,2873837022.90018,4392612836.812404
NAM,1985,3579095419.1764297,4413002083.279381
NAM,1986,4127219695.05825,4623381792.950387
NAM,1987,4675427307.778,4787686108.41083
NAM,1988,5664225945.40475,4826617127.39227
NAM,1989,6639417376.59698,4916328251.463179
NAM,1990,7207608537.4691305,5016988102.906545
NAM,1991,8263605700.0,5426655907.563318
NAM,1992,9767340000.0,5816796794.727992
NAM,1993,10517013700.0,5724918205.250366
NAM,1994,12913002600.0,5823952393.703639
NAM,1995,14299762700.0,6051029123.750722
NAM,1996,16962203600.0,6244137085.364553
NAM,1997,18905005300.0,6507645945.937796
NAM,1998,21154192700.0,6721850672.490677
NAM,1999,23331902200.0,6948328545.113325
NAM,2000,26607149500.0,7190976908.637604
NAM,2001,29929474400.0,7275682933.546561
NAM,2002,34527853600.0,7624090742.629597
NAM,2003,36401291200.0,7947336506.578722
NAM,2004,41861709600.0,8922438787.093916
NAM,2005,45287067800.0,9148110694.015053
NAM,2006,53054997900.0,9795172599.948982
NAM,2007,61582894500.0,10321569496.429125
NAM,2008,70110507100.0,10595071681.486753
NAM,2009,75214180700.0,10626430019.343246
NAM,2010,82599188500.0,11268186636.290464
NAM,2011,90107563200.0,11841888117.60257
NAM,2012,106862608100.0,12441286850.489294
NAM,2013,117110476600.0,13139830228.243292
NAM,2014,133980109399.99998,13896393703.396309
NAM,2015,145206625000.0,14525451083.805147
NAM,2016,156878687500.0,14484676701.775408
NAM,2017,169528937500.0,14447556654.464748
NAM,2018,178051687500.0,14548453977.134703
NAM,2019,178676546900.0,14383460523.988966
NCL,1965,14325999616.0,
NCL,1966,14739999744.0,
NCL,1967,16161000448.0,
NCL,1968,19345000448.0,
NCL,1969,24847998976.0,
NCL,1970,36235001856.0,
NCL,1971,41684000768.0,
NCL,1972,46447001600.0,
NCL,1973,43953000448.0,
NCL,1974,55791001600.0,
NCL,1975,63643000832.0,
NCL,1976,69365997568.0,
NCL,1977,74831003648.0,
NCL,1978,69419999232.0,
NCL,1979,81006002176.0,
NCL,1980,90847002624.0,
NCL,1981,96099999744.0,
NCL,1982,108092997632.0,
NCL,1983,114161000448.0,
NCL,1984,126489001984.0,
NCL,1985,139650007040.0,
NCL,1986,151280992256.0,
NCL,1987,162626994176.0,
NCL,1988,224498008064.0,
NCL,1989,253474996224.0,
NCL,1990,250426998784.0,
NCL,1991,272235003904.0,
NCL,1992,281426984960.0,
NCL,1993,290599993344.0,
NCL,1994,306747998208.0,
NCL,1995,329295986688.0,
NCL,1996,335481995264.0,
NCL,1997,349259988992.0,
NCL,1998,338781995008.0,
NCL,1999,342170009600.0,
NCL,2000,347203010560.0,
NER,1960,110221787100.0,2798910525.558043
NER,1961,119143735300.0,2926159998.789868
NER,1962,130282831900.0,3226931601.450252
NER,1963,143651831800.0,3531174112.867054
NER,1964,142805860400.0,3535801359.5262585
NER,1965,165019992100.0,3780470391.988884
NER,1966,172539002900.0,3766010198.652953
NER,1967,163734994900.0,3770637445.3121576
NER,1968,158742003700.0,3785097638.648088
NER,1969,162701000700.0,3577449233.258243
NER,1970,179638992900.0,3686768172.878892
NER,1971,190979997700.0,3896151558.80178
NER,1972,187200995300.0,3694865759.8133793
NER,1973,210939002900.0,3064980431.5744696
NER,1974,246995992600.0,3333939760.646027
NER,1975,224747995100.0,3240816374.10353
NER,1976,254367006700.0,3262795701.0156484
NER,1977,317285007400.0,3516138119.971933
NER,1978,400395993100.0,3989853777.911754
NER,1979,448689012700.0,4275008470.4568653
NER,1980,529999986700.0,4170055468.154774
NER,1981,589900021800.0,4162646694.4599113
NER,1982,662999990300.0,4253161790.9072657
NER,1983,687100002300.0,4088835445.014748
NER,1984,638500012000.0,3401100065.09276
NER,1985,647199981600.0,3663601302.676695
NER,1986,659400032300.0,3896318287.749045
NER,1987,671099977700.0,3899758010.5717764
NER,1988,679200030700.0,4167716238.3557086
NER,1989,695299997700.0,4207603198.724222
NER,1990,956291000000.0,4152547624.59645
NER,1991,926946000000.0,4134297630.370926
NER,1992,896308000000.0,4217014687.8224845
NER,1993,864403000000.0,4230578946.462945
NER,1994,1076019000000.0,4309046827.545439
NER,1995,1149308000000.0,4414930627.392719
NER,1996,1230635000000.0,4419368979.42205
NER,1997,1336789000000.0,4486873767.19275
NER,1998,1559457000000.0,4934332411.618659
NER,1999,1561942000000.0,4923498467.074931
NER,2000,1592111000000.0,4863999083.927628
NER,2001,1793433000000.0,5217521099.050783
NER,2002,1930044000000.0,5474143339.192588
NER,2003,1968221000000.0,5592965662.804062
NER,2004,1983025000000.0,5613312960.263119
NER,2005,2311140000000.0,6024873704.156713
NER,2006,2484845000000.0,6382211974.426399
NER,2007,2743282000000.0,6582787287.220765
NER,2008,3254730000000.0,7091729840.230043
NER,2009,3457659000000.0,7230912194.277707
NER,2010,3884725000000.0,7851191899.340796
NER,2011,4134241000000.0,8036303920.905104
NER,2012,4812970000000.0,8884049167.47141
NER,2013,5050073000000.0,9356247986.467375
NER,2014,5363658000000.0,9977702763.420197
NER,2015,5726227000000.0,10415988207.31991
NER,2016,6136435000000.0,11010665533.361345
NER,2017,6497282000000.0,11561099401.857935
NER,2018,7135795000000.0,12395715130.003048
NER,2019,7565101000000.0,13127408384.982746
NGA,1960,2997268700.0,61407215816.33849
NGA,1961,3190921200.0,61524992086.48703
NGA,1962,3506715100.0,64049357952.26007
NGA,1963,3689708800.0,69543908291.98079
NGA,1964,3966381100.0,72986671585.09468
NGA,1965,4196100000.0000005,76552053586.61761
NGA,1966,4547800000.0,73298197687.87355
NGA,1967,3716600000.0,61758401962.246475
NGA,1968,3715000000.0,60987434623.578766
NGA,1969,4738800000.0,75744798340.07549
NGA,1970,8961500000.0,94686483306.88588
NGA,1971,10375400000.0,108167501250.4749
NGA,1972,11034700000.0,111806539424.12244
NGA,1973,12251600000.0,117835998300.67767
NGA,1974,19604000000.0,130987290572.30428
NGA,1975,22945400000.0,124139605687.36594
NGA,1976,28611400000.0,135364745470.1826
NGA,1977,33585000000.0,143519277259.508
NGA,1978,36053000000.0,135246598794.50053
NGA,1979,42912000000.0,144388499231.7397
NGA,1980,50270000100.0,150459791675.48822
NGA,1981,139310502459.366,130707610046.24487
NGA,1982,149051215299.164,121815063124.40585
NGA,1983,158750180777.786,108507882039.60838
NGA,1984,165854199439.12198,107297342914.21971
NGA,1985,187830606485.095,113641864269.32008
NGA,1986,198123157080.86298,113711123610.79274
NGA,1987,244680214767.53998,117350022236.43623
NGA,1988,315615326585.78503,125956502777.92953
NGA,1989,414860860129.389,128374088334.15784
NGA,1990,494643670982.59,143492558283.96506
NGA,1991,590059736200.0,144006767603.81607
NGA,1992,906029290700.0,150675998868.2198
NGA,1993,1257174855700.0,147609563324.76007
NGA,1994,1768791487400.0,144930561220.0459
NGA,1995,3100235093700.0,144825247765.89227
NGA,1996,4086065207400.0,150902005160.5209
NGA,1997,4418708747600.0,155334147078.48468
NGA,1998,4805156414800.0,159343716123.0371
NGA,1999,5482354321300.0,160274485623.7433
NGA,2000,7062751068400.0,168313749255.07678
NGA,2001,8234493679700.0,178274026161.3323
NGA,2002,11501450399200.0,205601929272.3381
NGA,2003,13556973687800.0,220707903878.76318
NGA,2004,18124060020200.0,241124617041.96323
NGA,2005,23121878996800.0,256649465356.27252
NGA,2006,30375178716600.0,272200955002.13782
NGA,2007,34675943737099.996,290142074789.4955
NGA,2008,39954211885800.0,309768656455.7143
NGA,2009,43461458620700.0,334664531364.21216
NGA,2010,54612264176600.0,361456622215.72125
NGA,2011,63134734885000.0,380642465752.0647
NGA,2012,72351452212200.0,396743874911.8072
NGA,2013,81009964620100.0,423211989457.89716
NGA,2014,90136984656200.0,449915475309.98206
NGA,2015,95177735683700.0,461850352958.5795
NGA,2016,102575418034600.0,454382838006.5048
NGA,2017,114899249897700.0,458044648499.4977
NGA,2018,129086907450900.0,466851735606.20404
NGA,2019,145639139379100.0,477161826016.2527
NIC,1960,0.4700948,2669697385.4969077
NIC,1961,0.5051019192,2869864444.9543905
NIC,1962,0.5571123362,3182415594.040861
NIC,1963,0.6151241064,3528200299.923481
NIC,1964,0.7181448936,3940946072.104473
NIC,1965,0.7931600213,4316327326.520074
NIC,1966,0.8493400216,4458815178.941649
NIC,1967,0.9200400114,4769572919.2748
NIC,1968,0.9742599726,4833626378.301192
NIC,1969,1.0471600294,5135133679.770093
NIC,1970,1.0872199535,5204654485.01597
NIC,1971,1.1571999788,5376655642.385385
NIC,1972,1.2331800461,5496056265.036529
NIC,1973,1.5310000181,5848738963.583551
NIC,1974,2.1292600632,6678816859.987486
NIC,1975,2.2265999317,6668581780.571863
NIC,1976,2.5870199204,7015978514.053576
NIC,1977,3.1357998848,7603109310.202084
NIC,1978,2.9989800453,7007116749.091214
NIC,1979,2.9029200077,5151717099.58275
NIC,1980,4.1597599983,5389300499.992538
NIC,1981,4.8965802193,5678344325.008486
NIC,1982,5.6698799133,5631988484.313413
NIC,1983,6.5840201378,5891804031.909549
NIC,1984,9.0059995651,5799532847.608183
NIC,1985,23.0808200836,5562804529.782478
NIC,1986,87.1484603882,5506213609.671783
NIC,1987,539.169921875,5467320307.892409
NIC,1988,64724.98046875,4786648659.363142
NIC,1989,3059900.0,4703446350.6920595
NIC,1990,156465600.0,4700977054.487018
NIC,1991,7220700000.0,4692078974.807512
NIC,1992,8964000000.0,4710206663.308617
NIC,1993,10749500000.0,4691698564.739466
NIC,1994,25960604000.0,4848294611.359296
NIC,1995,31177739100.0,5134921324.280682
NIC,1996,36340948300.0,5460694511.916835
NIC,1997,41476833900.0,5677301198.7529745
NIC,1998,49050861300.0,5888024534.920725
NIC,1999,57346028100.0,6302304208.505004
NIC,2000,64812005100.0,6560798897.430995
NIC,2001,71563317800.0,6755053888.670055
NIC,2002,74445035500.0,6805982867.290148
NIC,2003,80390359200.0,6977543516.503239
NIC,2004,92323401500.0,7348202526.685852
NIC,2005,105776805200.0,7662881827.656712
NIC,2006,118837000000.0,7981069446.594944
NIC,2007,136950000000.0,8386173966.208709
NIC,2008,164602000000.0,8674287094.382292
NIC,2009,168792000000.0,8388658857.990158
NIC,2010,187053000000.0,8758639096.476934
NIC,2011,219181000000.0,9311896893.655018
NIC,2012,247995000000.0,9916867303.582205
NIC,2013,271529000000.0,10405383595.967903
NIC,2014,308403000000.0,10903436500.055386
NIC,2015,347707000000.0,11425935366.533352
NIC,2016,380261000000.0,11947292525.976597
NIC,2017,414279000000.0,12500550323.154682
NIC,2018,412208000000.0,12006795610.256737
NIC,2019,414714000000.0,11541046299.328112
NLD,1960,21169567744.0,188226201449.40845
NLD,1961,22349805568.0,188782497724.97302
NLD,1962,24060491776.0,201701841777.60242
NLD,1963,26104293376.0,209012770162.03516
NLD,1964,30717179904.0,226308376095.63895
NLD,1965,34497335296.0,245868423889.13943
NLD,1966,37563596800.0,252607933913.6658
NLD,1967,41210945536.0,265945670076.34085
NLD,1968,45695545344.0,283009100741.7515
NLD,1969,55910316500.0,301205026758.8903
NLD,1970,62693180000.0,319699562535.22644
NLD,1971,71148280000.0,333500929877.2287
NLD,1972,79674630000.0,345286433893.2891
NLD,1973,91137378000.0,364084597290.81635
NLD,1974,106428240000.0,376604439365.9826
NLD,1975,115046353000.0,376612080151.41187
NLD,1976,130980631000.0,393395080628.3283
NLD,1977,141458822000.0,403310368696.835
NLD,1978,153023049000.0,414184612267.1754
NLD,1979,163553060000.0,422526978434.93085
NLD,1980,176066218000.0,428196927686.7727
NLD,1981,185849174000.0,424841526430.6232
NLD,1982,192029644000.0,419570277182.8724
NLD,1983,198727223000.0,428255205230.7058
NLD,1984,209536839000.0,441367005695.82495
NLD,1985,216804424000.0,452755067890.4618
NLD,1986,223318478000.0,465373241780.24554
NLD,1987,225246569000.0,474360756392.2554
NLD,1988,234907535000.0,490684548211.80237
NLD,1989,248597412000.0,512373383740.63696
NLD,1990,263036502000.0,533807104905.16705
NLD,1991,277851278000.0,546827377675.09344
NLD,1992,289644372000.0,556156640423.5331
NLD,1993,297972083000.0,563150600256.126
NLD,1994,313123682000.0,579826010833.4131
NLD,1995,329547000000.0,597893597985.1941
NLD,1996,344625000000.0,618812353134.1492
NLD,1997,369046000000.0,645601070375.1274
NLD,1998,394295000000.0,675711369482.481
NLD,1999,419459000000.0,709727005189.5403
NLD,2000,452007000000.0,739504613038.1262
NLD,2001,481881000000.0,756712553249.7617
NLD,2002,501137000000.0,758356689817.6421
NLD,2003,512810000000.0,759537040897.6809
NLD,2004,529286000000.0,774613438838.9044
NLD,2005,550883000000.0,790499800786.484
NLD,2006,584546000000.0,817858911574.0055
NLD,2007,619170000000.0,848715440349.5212
NLD,2008,647198000000.0,867135322468.553
NLD,2009,624842000000.0,835338476613.794
NLD,2010,639187000000.0,846554894931.0839
NLD,2011,650359000000.0,859686563985.2477
NLD,2012,652966000000.0,850828749158.9708
NLD,2013,660463000000.0,849721180380.5383
NLD,2014,671560000000.0,861816072533.2714
NLD,2015,690008000000.0,878700512077.5465
NLD,2016,708337000000.0,897959111751.9689
NLD,2017,738146000000.0,924097826103.0168
NLD,2018,773987000000.0,945914991170.0642
NLD,2019,810247000000.0,961781942975.7249
NOR,1960,37633208320.0,82968145888.92989
NOR,1961,41052958720.0,88173016047.30666
NOR,1962,44219985920.0,90654156345.79054
NOR,1963,47450767360.0,94085455220.60768
NOR,1964,52180824064.0,98798808156.33644
NOR,1965,57562030080.0,104020926655.08842
NOR,1966,62117597184.0,107959692830.75038
NOR,1967,67960717312.0,114713736509.26091
NOR,1968,72570986496.0,117306124168.10907
NOR,1969,79021924352.0,122590309275.49596
NOR,1970,91530000000.0,124972607375.3204
NOR,1971,102897000000.0,132061562898.1125
NOR,1972,114362000000.0,139101270794.9573
NOR,1973,129928000000.0,145406618513.4233
NOR,1974,150379000000.0,151110934992.05078
NOR,1975,171849000000.0,158594171812.82336
NOR,1976,196119000000.0,167832906324.37595
NOR,1977,220968000000.0,174816009480.42154
NOR,1978,243888000000.0,181580351078.5244
NOR,1979,269067000000.0,189519879165.31482
NOR,1980,318279000000.0,198170795214.72205
NOR,1981,365013000000.0,201338108231.0583
NOR,1982,404325000000.0,201811966485.59998
NOR,1983,449657000000.0,209829570076.94098
NOR,1984,506486000000.0,222529301618.10086
NOR,1985,562402000000.0,234887152536.44974
NOR,1986,581913000000.0,244381884615.8076
NOR,1987,634875000000.0,248666878508.82584
NOR,1988,664084000000.0,248031914453.548
NOR,1989,708635000000.0,250607204942.10922
NOR,1990,749860000000.0,255449988257.06107
NOR,1991,790087000000.0,263329908699.03113
NOR,1992,813093000000.0,272742361208.2088
NOR,1993,855400000000.0,280502766070.13605
NOR,1994,897243000000.0,294683379729.33923
NOR,1995,963138000000.0,306928922037.29614
NOR,1996,1054672000000.0,322361146092.5258
NOR,1997,1141340000000.0,339396620604.6618
NOR,1998,1163178000000.0,348303834512.2764
NOR,1999,1265689000000.0,355314714530.5179
NOR,2000,1507283000000.0,366702477304.8256
NOR,2001,1564306000000.0,374310785078.08026
NOR,2002,1561026000000.0,379724270302.2567
NOR,2003,1620364000000.0,383180162395.028
NOR,2004,1783020000000.0,398390171552.6906
NOR,2005,1989987000000.0,408849736694.0526
NOR,2006,2216317000000.0,418661275147.64465
NOR,2007,2350173000000.0,431197048129.2483
NOR,2008,2607090000000.0,433251184624.93427
NOR,2009,2428481000000.0,425768848675.36804
NOR,2010,2591479000000.0,428757038466.84106
NOR,2011,2792683000000.0,432965158016.9172
NOR,2012,2964053000000.0,444668526003.85065
NOR,2013,3071224000000.0,449266722786.2776
NOR,2014,3140814000000.0,458115229920.27826
NOR,2015,3111168000000.0,467126944887.82983
NOR,2016,3098148000000.0,472132485600.72943
NOR,2017,3295382000000.0,483101343264.083
NOR,2018,3530860000000.0,489331167946.41644
NOR,2019,3549360000000.0,494981582297.8637
NPL,1960,3872999899.9999995,2687564644.524375
NPL,1961,4052999900.0,2738850526.038029
NPL,1962,4374000100.0,2791171336.3293076
NPL,1963,4616000000.0,2844067149.310395
NPL,1964,5023000100.0,3058295044.153994
NPL,1965,5601999900.0,3021497974.0733867
NPL,1966,6909000200.000001,3234230863.9932523
NPL,1967,6415000100.0,3183405006.881469
NPL,1968,7173000200.0,3204908381.292489
NPL,1969,7984999900.0,3347956954.2660575
NPL,1970,8768000000.0,3434200061.7996125
NPL,1971,8938000400.0,3393148207.7681518
NPL,1972,10369000400.0,3498939794.922146
NPL,1973,9969000400.000002,3482266077.7911887
NPL,1974,12807999500.0,3702818546.8733788
NPL,1975,16570999800.0,3756749014.3876185
NPL,1976,17393999900.0,3921990978.970924
NPL,1977,17280000000.0,4040316405.1510253
NPL,1978,19732000800.000004,4218322297.284126
NPL,1979,22215000100.0,4318249197.479166
NPL,1980,23350999000.0,4218091975.911358
NPL,1981,27306999800.0,4569964117.509001
NPL,1982,30987999199.999996,4742680183.076296
NPL,1983,33760000000.0,4601471345.50053
NPL,1984,39389999100.0,5046945769.072019
NPL,1985,46586000000.0,5357075804.003194
NPL,1986,55724000000.0,5601661164.65663
NPL,1987,63864000000.0,5696643954.487702
NPL,1988,76906000000.0,6135103742.639279
NPL,1989,89269000000.0,6400732135.074794
NPL,1990,103416000000.0,6697408396.013449
NPL,1991,123801000000.0,7123909435.793936
NPL,1992,152714400000.0,7416446123.918756
NPL,1993,175682000000.0,7701968176.623665
NPL,1994,199272000000.0,8334762090.686543
NPL,1995,219175000000.0,8623849303.399815
NPL,1996,248913000000.0,9083352501.06642
NPL,1997,280513000000.0,9541935774.11546
NPL,1998,300845000000.0,9829757721.155064
NPL,1999,342036000000.00006,10263502982.960028
NPL,2000,379488000000.0,10899840166.63064
NPL,2001,441518545600.0,11423020739.020666
NPL,2002,459443000000.0,11436744718.845957
NPL,2003,492230999999.99994,11887928617.354841
NPL,2004,536749000000.0,12444593148.596151
NPL,2005,589412000000.0,12877563074.712683
NPL,2006,654084000000.0,13310843466.267721
NPL,2007,727827000000.0,13764950914.322538
NPL,2008,815658000000.0,14605251495.75898
NPL,2009,988272000000.0,15267319043.373087
NPL,2010,1192774000000.0,16002656434.474615
NPL,2011,1366954000000.0,16550239851.639622
NPL,2012,1527344000000.0,17341538638.03186
NPL,2013,1695011000000.0,18057549555.58639
NPL,2014,1964539576700.0,19139013428.601307
NPL,2015,2130149574399.9998,19774984746.863125
NPL,2016,2253163101300.0,19891395830.21334
NPL,2017,2674492753700.0,21527164663.503166
NPL,2018,3044927122000.0,22969698990.30785
NPL,2019,3458792914300.0,24575559443.45742
NRU,2004,44999999.99999999,39240729.322646
NRU,2005,42000000.0,39240729.322646
NRU,2006,39000000.0,41618955.3422003
NRU,2007,29000000.0,32106051.263983093
NRU,2008,42000000.0,39240729.32264601
NRU,2009,59999999.99999999,42808068.35197746
NRU,2010,54000000.0,47564520.39108606
NRU,2011,66999999.99999999,52320972.43019467
NRU,2012,94000000.0,58266537.47908042
NRU,2013,96000000.0,76103232.6257377
NRU,2014,114000000.0,96318153.79194927
NRU,2015,104299999.99999999,99885492.82128072
NRU,2016,137500000.0,103452831.85061218
NRU,2017,145300000.0,97507266.80172642
NRU,2018,159999999.99999997,103452831.85061218
NRU,2019,165300000.0,103452831.85061218
NZL,1960,2818149376.0,
NZL,1961,2917775360.0,
NZL,1962,3143524096.0,
NZL,1963,3433923840.0,
NZL,1964,3762478336.0,
NZL,1965,4066656256.0,
NZL,1966,4217161728.0,
NZL,1967,4373687296.0,
NZL,1968,4625532928.0,
NZL,1969,5144274944.0,
NZL,1970,5914148000.0,56438153526.27715
NZL,1971,6855000000.0,58574596644.25171
NZL,1972,7872000000.0,61573093053.399635
NZL,1973,9201000000.0,66375965946.03483
NZL,1974,10110000000.0,70354169754.00002
NZL,1975,11388000000.0,69135858562.46216
NZL,1976,13964000000.0,69778001160.81303
NZL,1977,15643000000.0,66726737640.17701
NZL,1978,17730000000.0,66939266505.3224
NZL,1979,20696000000.0,68406163899.93377
NZL,1980,24086000000.0,69284519004.07364
NZL,1981,29328000000.0,72510355772.74843
NZL,1982,33178000000.0,73184355176.66245
NZL,1983,36989000000.0,75739907374.77539
NZL,1984,41785000000.0,79369995219.04173
NZL,1985,48249000000.0,80651858564.98892
NZL,1986,57953000000.0,82834370001.77464
NZL,1987,65228000000.0,83638413821.39038
NZL,1988,70137000000.0,83341913510.37096
NZL,1989,74212000000.0,83476416257.64006
NZL,1990,76127000000.0,83604230843.12718
NZL,1991,75967000000.0,82692436258.9393
NZL,1992,78335000000.0,83597543345.77614
NZL,1993,84575000000.0,88940497594.27818
NZL,1994,90600000000.0,93493526516.08174
NZL,1995,96236000000.0,97908337857.26402
NZL,1996,101101000000.0,101449995924.08897
NZL,1997,104815000000.0,103529214927.86993
NZL,1998,106826000000.0,104355552398.6153
NZL,1999,113229000000.0,110044052591.96336
NZL,2000,119839000000.0,113240907547.72656
NZL,2001,128712000000.0,117163780205.2292
NZL,2002,135181000000.0,122640494367.2161
NZL,2003,144502000000.0,128220500962.20776
NZL,2004,154559000000.0,133385108659.39668
NZL,2005,162937000000.0,137814039157.92715
NZL,2006,172112000000.0,141736911815.4298
NZL,2007,186852000000.0,146088558365.4373
NZL,2008,189632000000.0,144583762494.77963
NZL,2009,194282000000.0,144372719961.63367
NZL,2010,203483000000.0,146619138358.9475
NZL,2011,213302000000.0,150077568478.11365
NZL,2012,217540000000.0,153438650827.8418
NZL,2013,232719000000.0,157472246913.91544
NZL,2014,242198000000.0,163181553761.96274
NZL,2015,254484000000.0,169087041816.45447
NZL,2016,270388000000.0,175305378505.0975
NZL,2017,289104000000.0,180850458623.61078
NZL,2018,300499000000.0,186486197685.34915
NZL,2019,314092000000.0,191728455432.50568
OMN,1960,15800000.0,
OMN,1961,16300000.0,
OMN,1962,20100000.0,
OMN,1963,21400000.0,
OMN,1964,22100000.0,
OMN,1965,22600000.0,1446595967.4616344
OMN,1966,24200000.0,1521883528.013697
OMN,1967,38800000.0,2529660856.484476
OMN,1968,78700000.0,4601144396.051568
OMN,1969,100000000.0,5782081884.507068
OMN,1970,106800000.0,6585507738.524207
OMN,1971,125100000.0,6644660421.093361
OMN,1972,140800000.0,7297513202.8147135
OMN,1973,169400000.0,6257467398.883348
OMN,1974,568500000.0,6977001465.568447
OMN,1975,724199900.0,8681727309.641632
OMN,1976,884300000.0,10464964770.311539
OMN,1977,946800100.0,10570369813.654451
OMN,1978,946500100.0,10179949918.288286
OMN,1979,1289500000.0,10620919037.746778
OMN,1980,2066100000.0,11261938670.72366
OMN,1981,2507300100.0,13181770184.29601
OMN,1982,2609400100.0,14706879561.061705
OMN,1983,2739899900.0,17158026752.14108
OMN,1984,3046900000.0,20025406518.92654
OMN,1985,3455899900.0,22830404681.178326
OMN,1986,2797700100.0,23287505861.508236
OMN,1987,3003399900.0,22486233048.969204
OMN,1988,3224500000.0,23827318203.35669
OMN,1989,3603600000.0,26628663084.21378
OMN,1990,4492900000.0,26593932453.31495
OMN,1991,4360800000.0,28209268788.941475
OMN,1992,4787900000.0,30582763838.52821
OMN,1993,4803600000.0,32430868108.264236
OMN,1994,4967300000.0,33687815362.216125
OMN,1995,5307100000.0,35371134744.41405
OMN,1996,5874300000.0,36448518287.873604
OMN,1997,6089500000.0,38647644124.44629
OMN,1998,5381813662.21434,39668845501.34772
OMN,1999,5995683879.09879,39800346255.380226
OMN,2000,7500615489.351211,42407693363.2788
OMN,2001,7479294182.87522,44308746409.61846
OMN,2002,7744889749.18023,43820949280.27231
OMN,2003,8318160810.59279,42651547278.78517
OMN,2004,9521647648.730879,43202692721.02107
OMN,2005,11951025818.1799,44278535460.32458
OMN,2006,14309467277.5757,46657129142.472046
OMN,2007,16181828413.5396,48734623737.09077
OMN,2008,23418146470.073303,52730900885.639786
OMN,2009,18605325772.0663,55954022115.97607
OMN,2010,21883073792.125,56913065779.25877
OMN,2011,26097050297.872704,58426309455.98413
OMN,2012,29418502545.368702,63710994231.112595
OMN,2013,30204642566.9306,66963312699.8057
OMN,2014,31024095648.5325,67940009968.93159
OMN,2015,26299670547.280502,71085886877.04263
OMN,2016,25177255007.1671,74709182588.73677
OMN,2017,27144941105.7359,74967916954.33183
OMN,2018,30678781668.560898,76290021828.56123
OMN,2019,29349468928.0679,75032818560.74147
PAK,1960,17854000000.0,13590748630.244843
PAK,1961,19613000000.0,14404473831.712578
PAK,1962,20525000000.0,15050206029.618652
PAK,1963,22052000000.0,16357893074.682184
PAK,1964,24786000000.0,17596145904.211746
PAK,1965,28235000000.0,19429552716.546764
PAK,1966,31244000000.0,20554514454.069134
PAK,1967,35546000000.0,21664584150.970543
PAK,1968,38296000000.0,23231631385.093273
PAK,1969,41349000000.0,24511206325.191807
PAK,1970,47751000000.0,27294076751.988644
PAK,1971,50791000000.0,27421914714.86261
PAK,1972,54673000000.0,27644966325.41272
PAK,1973,67492000000.0,29597879689.802185
PAK,1974,88102000000.0,30645701373.74429
PAK,1975,111183000000.0,31936319231.77296
PAK,1976,130364000000.0,33583016399.383583
PAK,1977,149748000000.0,34908772562.64425
PAK,1978,176334000000.0,37718416858.45942
PAK,1979,194915000000.0,39136039253.55514
PAK,1980,234179000000.0,43134061195.6085
PAK,1981,278196000000.0,46550608201.91339
PAK,1982,324159000000.0,49593848068.42642
PAK,1983,364387000000.0,52955506723.227615
PAK,1984,419802000000.0,55637812017.8009
PAK,1985,472157000000.0,59861898522.07064
PAK,1986,514532000000.0,63155292855.36684
PAK,1987,572479000000.0,67230288988.6341
PAK,1988,675389000000.0,72356785948.34195
PAK,1989,769745000000.0,75945515310.80162
PAK,1990,855943000000.0,79331612043.10733
PAK,1991,1020600000000.0,83347035337.51302
PAK,1992,1211385000000.0,89769672718.70488
PAK,1993,1341629000000.0,91347597074.67351
PAK,1994,1573097000000.0,94761636375.45929
PAK,1995,1865922000000.0,99464286011.64313
PAK,1996,2120173000000.0,104284903482.00618
PAK,1997,2428312000000.0,105342765385.73045
PAK,1998,2677656000000.0,108029252716.55809
PAK,1999,2938379000000.0,111983266767.68385
PAK,2000,4243393000000.0,116753852490.08504
PAK,2001,4627582000000.0,120903772690.87633
PAK,2002,4920549000000.0,123936447631.18657
PAK,2003,5374415000000.0,131096298339.33711
